Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
KEDAI KOPI KLOTOK,https://lh5.googleusercontent.com/p/AF1QipNy-B-wNSBBfxJPxHuj6Z-_w-2n_t8ClHkHdPPk=w163-h92-k-no,https://www.google.com/maps/place/KEDAI+KOPI+KLOTOK/data=!4m7!3m6!1s0x2e708dba9c68a81b:0xdf413dbfd73dfef1!8m2!3d-7.0229258!4d110.4568211!16s%2Fg%2F11hyystjd_!19sChIJG6honLqNcC4R8f491789Qd8?authuser=0&hl=id&rclk=1,"4,8",(26),Kafe,XFG4+RPG, ⋅ Tutup pukul 00.00
Omah Ngopi Michelle,https://lh5.googleusercontent.com/p/AF1QipNVPoDqLJROi4SbYM3c8dtrhjhz87kJowh22tnS=w122-h92-k-no,https://www.google.com/maps/place/Omah+Ngopi+Michelle/data=!4m7!3m6!1s0x2e708d32642a668d:0xeab34085e36cfde4!8m2!3d-7.0201918!4d110.4542098!16s%2Fg%2F11swrs7v6m!19sChIJjWYqZDKNcC4R5P1s44VAs-o?authuser=0&hl=id&rclk=1,"5,0",(5),Kedai Kopi,"XFH3+WMG, Jl. Kr. Gawang Baru Raya, RT.II/RW.VI", ⋅ Tutup pukul 23.00
Sanjaya Grosir Semarang,https://lh5.googleusercontent.com/p/AF1QipMsTjF9-_3iymwiRKBItJaCqHvhfXkURD96MNQ2=w122-h92-k-no,https://www.google.com/maps/place/Sanjaya+Grosir+Semarang/data=!4m7!3m6!1s0x2e708d6f0020b5e1:0xaa7d9e83ad63d639!8m2!3d-7.0334912!4d110.4576895!16s%2Fg%2F11lgqk_c1y!19sChIJ4bUgAG-NcC4ROdZjrYOefao?authuser=0&hl=id&rclk=1,"4,4",(11),Pusat Perbelanjaan,Jl. Sambiroto Raya No.3, ⋅ Buka Sen pukul 09.00
Pesona Arumsari C-2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3gm1f9uaUg2DhpFnvXaQQA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=117.77351&pitch=0&thumbfov=100,https://www.google.com/maps/place/Pesona+Arumsari+C-2/data=!4m7!3m6!1s0x2e708c443febab0d:0x38d6979c1d3e88e4!8m2!3d-7.0284722!4d110.4575706!16s%2Fg%2F11fy4hn991!19sChIJDavrP0SMcC4R5Ig-HZyX1jg?authuser=0&hl=id&rclk=1,"5,0",(2),Pusat Perbelanjaan,XFC5+J28,
Planet Toys,https://lh5.googleusercontent.com/p/AF1QipMcnrl-MQNuOn7zvnLyVDFxBXkWcxVOo1qPdsrc=w163-h92-k-no,https://www.google.com/maps/place/Planet+Toys/data=!4m7!3m6!1s0x2e708d26576cb78f:0x835213083fe13990!8m2!3d-7.0295422!4d110.4589727!16s%2Fg%2F11tnmx8lwy!19sChIJj7dsVyaNcC4RkDnhPwgTUoM?authuser=0&hl=id&rclk=1,"5,0",(5),Toko Mainan,Jl. Sambiroto Raya No.87F, ⋅ Tutup pukul 20.30
Pelangi Snack,https://lh5.googleusercontent.com/p/AF1QipOTupOF5d9qiAoBcH9wxDy4FyxDbuSqE10fwwAD=w80-h106-k-no,https://www.google.com/maps/place/Pelangi+Snack/data=!4m7!3m6!1s0x2e708c46f4601c0f:0xd8ab66ba62e7bb9a!8m2!3d-7.0258632!4d110.4595222!16s%2Fg%2F11c1ww2sys!19sChIJDxxg9EaMcC4RmrvnYrpmq9g?authuser=0&hl=id&rclk=1,"4,4",(38),Toko Roti,"XFF5+MR2 depan SD, Jl. Sambiroto Raya", ⋅ Buka Sen pukul 05.00
BUANA Bakery & Coffee,https://lh5.googleusercontent.com/p/AF1QipMp7RWxY86UYamdCQu3vD_3r4wAGQ2H-d0uUvck=w122-h92-k-no,https://www.google.com/maps/place/BUANA+Bakery+%26+Coffee/data=!4m7!3m6!1s0x2e708d9bac522c07:0x74a6ae25e0cf8a02!8m2!3d-7.0218409!4d110.4692114!16s%2Fg%2F11fvqmlx30!19sChIJByxSrJuNcC4RAorP4CWupnQ?authuser=0&hl=id&rclk=1,"4,5",(12),Toko Roti,Jl. Fatmawati No.99, ⋅ Tutup pukul 21.00
Dawet Kemayu Sambiroto,https://lh5.googleusercontent.com/p/AF1QipOrF4dlhiAlNmHgLFKA-MJwUt8HyLCHEnVESANw=w92-h92-k-no,https://www.google.com/maps/place/Dawet+Kemayu+Sambiroto/data=!4m7!3m6!1s0x2e708d11d0ac2287:0x6c462bc40a98ed3c!8m2!3d-7.0265142!4d110.4593066!16s%2Fg%2F11qt46lp3x!19sChIJhyKs0BGNcC4RPO2YCsQrRmw?authuser=0&hl=id&rclk=1,"5,0",(7),Kedai Kopi,Jl. Sambiroto Raya No.70, ⋅ Buka Min pukul 10.00
Toko Outdoor Semarang,https://lh5.googleusercontent.com/p/AF1QipPkuOlEzFlLjTeOrsgqI8fNPLV0kPZdOzx-jlpY=w163-h92-k-no,https://www.google.com/maps/place/Toko+Outdoor+Semarang/data=!4m7!3m6!1s0x2e708cf574edde45:0x640dab4939532577!8m2!3d-7.0246175!4d110.4594887!16s%2Fg%2F11dyyp8cfy!19sChIJRd7tdPWMcC4RdyVTOUmrDWQ?authuser=0&hl=id&rclk=1,"4,7",(95),Toko Olahraga Luar Ruangan,Jl. Sambiroto III No.48, ⋅ Tutup pukul 21.00
Jati Asem Arang,https://lh5.googleusercontent.com/p/AF1QipN9ksAzvRJ-IKWHkZEEdV97Y5EZV3qZA0xVtyRw=w122-h92-k-no,https://www.google.com/maps/place/Jati+Asem+Arang/data=!4m7!3m6!1s0x2e708d6482edee23:0x347c62801b1d68a6!8m2!3d-7.0178467!4d110.4604196!16s%2Fg%2F11t2_0l5l5!19sChIJI-7tgmSNcC4RpmgdG4BifDQ?authuser=0&hl=id&rclk=1,"4,9",(98),Toko,Jl. Sendang Asri Raya, ⋅ Buka Sen pukul 08.00
