Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
"Bakmi Jowo & Nasi Goreng ""PETRUK""",https://lh5.googleusercontent.com/p/AF1QipPuHFnXr_VamijGuOw6pnU0IU32O1RjMntbHJUM=w163-h92-k-no,https://www.google.com/maps/place/Bakmi+Jowo+%26+Nasi+Goreng+%22PETRUK%22/data=!4m7!3m6!1s0x2e70f353ac654219:0x9ec1f3d8291eff56!8m2!3d-6.970625!4d110.4391901!16s%2Fg%2F11dxrpgf00!19sChIJGUJlrFPzcC4RVv8eKdjzwZ4?authuser=0&hl=id&rclk=1,"4,3",(28),Mi,Jalan Citarum Raya No.61 (Depan RS Pantiwilasa citarum, ⋅ Tutup pukul 00.00
"Warung Dim Sum (WARDIM), Kuliner Semarang",https://lh5.googleusercontent.com/p/AF1QipOn_HjFLU1A_ko6wLry3UEY9cR5FdRAazchi1Xg=w80-h106-k-no,"https://www.google.com/maps/place/Warung+Dim+Sum+%28WARDIM%29,+Kuliner+Semarang/data=!4m7!3m6!1s0x2e708b58b6d8731d:0xa2eb7772ef481503!8m2!3d-6.9898324!4d110.424796!16s%2Fg%2F11c6f17z2b!19sChIJHXPYtliLcC4RAxVI73J366I?authuser=0&hl=id&rclk=1","4,5",(1.201),Dim Sum,Jl. Kh Ahmad Dahlan No.2,
Warung Makan Cik Gwat - Makanan Masakan Ibu Rumah Sehat dan Lezat,https://lh5.googleusercontent.com/p/AF1QipMsp-irotidG4K3CiZqjsnfAXtYh3VTB1DeddoW=w122-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Cik+Gwat+-+Makanan+Masakan+Ibu+Rumah+Sehat+dan+Lezat/data=!4m7!3m6!1s0x2e70f35239e86ce1:0x7fa0a210e39886bb!8m2!3d-6.970735!4d110.4358638!16s%2Fg%2F11by_g8h4f!19sChIJ4WzoOVLzcC4Ru4aY4xCioH8?authuser=0&hl=id&rclk=1,"4,4",(98),Rumah Makan,2CHP+P85, ⋅ Buka Kam pukul 10.00
Warung Makan Mbak Sri,https://lh5.googleusercontent.com/p/AF1QipPBKwynQXNmeJv_OpxlhCwIkIQ75XTy4E7_Rf8=w80-h106-k-no,https://www.google.com/maps/place/Warung+Makan+Mbak+Sri/data=!4m7!3m6!1s0x2e708cb26c3a4afb:0xd5a8847caa6225fa!8m2!3d-6.978177!4d110.4390759!16s%2Fg%2F11d_2g3q91!19sChIJ-0o6bLKMcC4R-iViqnyEqNU?authuser=0&hl=id&rclk=1,"4,7",(3),Jawa,"2CCQ+PJG, Jl. Tirtoyoso Batas", ⋅ Buka Kam pukul 08.00
"Rumah Makan Mbak Ajeng, Sop Buntut, Rawon, Ramesan, Pecel",https://lh5.googleusercontent.com/p/AF1QipOjO1bWzQZl2595ake_0Su2i0PsPlhAyEhFsIsK=w122-h92-k-no,"https://www.google.com/maps/place/Rumah+Makan+Mbak+Ajeng,+Sop+Buntut,+Rawon,+Ramesan,+Pecel/data=!4m7!3m6!1s0x2e70f35b4c0a9ecf:0xa2e8d2f611ae3885!8m2!3d-6.9603851!4d110.4378336!16s%2Fg%2F11dxf1zf58!19sChIJz54KTFvzcC4RhTiuEfbS6KI?authuser=0&hl=id&rclk=1","4,4",(32),Sup,, ⋅ Buka Kam pukul 05.45
Warung Makan Ma'e,https://lh5.googleusercontent.com/p/AF1QipMek9kjkrWuM9cruqwkzUipf7sdUO-5sasTg6-o=w92-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Ma%27e/data=!4m7!3m6!1s0x2e708caec0cc0c79:0x4b90f60f2318ebc0!8m2!3d-6.9813334!4d110.4333026!16s%2Fg%2F11fz2tp_mr!19sChIJeQzMwK6McC4RwOsYIw_2kEs?authuser=0&hl=id&rclk=1,"4,5",(4),Jawa,"2C9M+F87, Jl. Karang Kojo Utara", ⋅ Buka Kam pukul 09.30
POndok Makan Talago,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TUs4kA8GyElBgbGlunLAfQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=79.217926&pitch=0&thumbfov=100,https://www.google.com/maps/place/POndok+Makan+Talago/data=!4m7!3m6!1s0x2e708cafef340009:0x6a07b2a4034e014d!8m2!3d-6.9839314!4d110.4372642!16s%2Fg%2F11qb69syfj!19sChIJCQA076-McC4RTQFOA6SyB2o?authuser=0&hl=id&rclk=1,,,Restoran,"2C8P+CWC, Jl. Purwosari Raya",
Kedai Geprek Jawa Timur,https://lh5.googleusercontent.com/p/AF1QipNXij3VEeEqxNJu5RkpgQ43dhHBv2rBZWJBxnpW=w80-h142-k-no,https://www.google.com/maps/place/Kedai+Geprek+Jawa+Timur/data=!4m7!3m6!1s0x2e708ca5c3538ea1:0x493320c2f4292e33!8m2!3d-6.9866251!4d110.4329278!16s%2Fg%2F11hd00dyhw!19sChIJoY5Tw6WMcC4RMy4p9MIgM0k?authuser=0&hl=id&rclk=1,"4,7",(16),Ayam,"2C7M+85V, Unnamed Road", ⋅ Buka Kam pukul 10.00
KEDAI MAKAN SIDO LARIS,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9EpiUukB2T73gi-CIJWRQg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=64.684715&pitch=0&thumbfov=100,https://www.google.com/maps/place/KEDAI+MAKAN+SIDO+LARIS/data=!4m7!3m6!1s0x2e708cb018576f07:0x44ac9b03272c65af!8m2!3d-6.9836723!4d110.4387337!16s%2Fg%2F11sczqbmr8!19sChIJB29XGLCMcC4Rr2UsJwObrEQ?authuser=0&hl=id&rclk=1,,,Restoran,"2C8Q+GFQ, Jl. Pancakarya",
Waroeng Kaligarong,https://lh5.googleusercontent.com/p/AF1QipNdtC1RlyUjplFn55DzQ04XaiF6VcL4hlU1B7EA=w122-h92-k-no,https://www.google.com/maps/place/Waroeng+Kaligarong/data=!4m7!3m6!1s0x2e708ca7e24cb3dd:0x18b68201607568c3!8m2!3d-6.9852184!4d110.4272871!16s%2Fg%2F11c40tlllk!19sChIJ3bNM4qeMcC4Rw2h1YAGCthg?authuser=0&hl=id&rclk=1,"4,5",(8.571),Indonesia,Jl. Mayor Jend. D.I. Panjaitan No.64,
Warung Makan Bebek H Slamet(asli).CABANG PERTAMA DI SEMARANG..DARI TH.2008,https://lh5.googleusercontent.com/p/AF1QipP7MFA0cfbY6szvhQ_gaPkhdpfmwva7BrDBikaG=w122-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Bebek+H+Slamet%28asli%29.CABANG+PERTAMA+DI+SEMARANG..DARI+TH.2008/data=!4m7!3m6!1s0x2e708ca7af70774d:0xb0fd38b9b83f6598!8m2!3d-6.987492!4d110.428555!16s%2Fg%2F11btydf4wm!19sChIJTXdwr6eMcC4RmGU_uLk4_bA?authuser=0&hl=id&rclk=1,"4,5",(1.126),Indonesia,Jl. Seroja Tim. No.11A, ⋅ Buka Kam pukul 10.00
Rumah Makan Mie Singapore,https://lh5.googleusercontent.com/p/AF1QipPPFxDGkUDO1zz-ZuUh_oc3hTd_E3NXKzxW_N2g=w80-h106-k-no,https://www.google.com/maps/place/Rumah+Makan+Mie+Singapore/data=!4m7!3m6!1s0x2e708cac349cda27:0x2656d1b0f2917313!8m2!3d-6.978973!4d110.4349301!16s%2Fg%2F11bc7phpvq!19sChIJJ9qcNKyMcC4RE3OR8rDRViY?authuser=0&hl=id&rclk=1,"4,6",(39),Mi,Jalan Dokter Cipto No.85, ⋅ Buka Kam pukul 10.00
Mr.K Cafe Stadion,https://lh5.googleusercontent.com/p/AF1QipNN3WY8OAnB6WAh8wcrEHGr65CelktKjJ0l7xyx=w122-h92-k-no,https://www.google.com/maps/place/Mr.K+Cafe+Stadion/data=!4m7!3m6!1s0x2e70f4af9867e327:0xb4674030bbcb5e9e!8m2!3d-6.9896824!4d110.4293974!16s%2Fg%2F11b76c4p41!19sChIJJ-NnmK_0cC4Rnl7LuzBAZ7Q?authuser=0&hl=id&rclk=1,"4,5",(3.803),Restoran,Jl. Ki Mangunsarkoro No.15,
Kedai makan MAS GUN,https://lh5.googleusercontent.com/p/AF1QipPOT6BQfj6w96vKZ7ApRDgUhZ2GU6IEIh2CJ734=w92-h92-k-no,https://www.google.com/maps/place/Kedai+makan+MAS+GUN/data=!4m7!3m6!1s0x2e708d3e087ca1b5:0x13afb07068ad0dcc!8m2!3d-6.9749191!4d110.4380307!16s%2Fg%2F11rq10100d!19sChIJtaF8CD6NcC4RzA2taHCwrxM?authuser=0&hl=id&rclk=1,,,Masakan Asia,Jl. Bugangan VII No.180, ⋅ Buka Kam pukul 10.30
Kedai Teras Ny. Wiling,https://lh5.googleusercontent.com/p/AF1QipPG5N467-1sldQswNFpVZ6pZQonOj9_p3f_3ZWo=w122-h92-k-no,https://www.google.com/maps/place/Kedai+Teras+Ny.+Wiling/data=!4m7!3m6!1s0x2e708caf76f12ec5:0x59389a56c291fe8b!8m2!3d-6.9829639!4d110.4336493!16s%2Fg%2F11dxd0p6x9!19sChIJxS7xdq-McC4Ri_6RwlaaOFk?authuser=0&hl=id&rclk=1,"4,5",(181),Restoran,Jl. Ligu Tengah No.1083, ⋅ Buka Kam pukul 11.00
Warung Makan Mertojoyo,https://lh5.googleusercontent.com/p/AF1QipP-iIYOV6EeHktIJX08yYZ1VqJ_MWhQPDknm9HG=w80-h106-k-no,https://www.google.com/maps/place/Warung+Makan+Mertojoyo/data=!4m7!3m6!1s0x2e708dbc5d27ea35:0x3ba818d3f38d1a16!8m2!3d-6.991799!4d110.4325145!16s%2Fg%2F11hdlvx8bk!19sChIJNeonXbyNcC4RFhqN89MYqDs?authuser=0&hl=id&rclk=1,"4,5",(12),Rumah Makan,Jl. Dr. Cipto Kp. Subuh, ⋅ Buka Kam pukul 11.00
Warung Makan 45,https://lh5.googleusercontent.com/p/AF1QipPCLro5RoALa-f017AUa-q0qtkkDdnPSBUE3GKY=w122-h92-k-no,https://www.google.com/maps/place/Warung+Makan+45/data=!4m7!3m6!1s0x2e70f3532f8dbd91:0x6340d45d675d70d!8m2!3d-6.9745961!4d110.4344879!16s%2Fg%2F1hm4qyqjr!19sChIJkb2NL1PzcC4RDdd11kUNNAY?authuser=0&hl=id&rclk=1,"4,4",(154),Sup,Jalan Dokter Cipto No.31, ⋅ Buka Kam pukul 06.30
Warung makan pak didik,https://lh5.googleusercontent.com/p/AF1QipORrMn8Wfpa0xpzyFZEIQd6ET_yLAzwb2NXNCP9=w122-h92-k-no,https://www.google.com/maps/place/Warung+makan+pak+didik/data=!4m7!3m6!1s0x2e708dbc4c5befcb:0x948febd6f7ea70fe!8m2!3d-6.990063!4d110.434977!16s%2Fg%2F11nztv0_dy!19sChIJy-9bTLyNcC4R_nDq99brj5Q?authuser=0&hl=id&rclk=1,"4,9",(17),China,Jl. Hawa IV No.3c, ⋅ Buka Kam pukul 10.00
Warung Makan Bu Umar,https://lh5.googleusercontent.com/p/AF1QipNrMSHUY9Skrmym0uSbV0X_QiqeRRXmATywggQO=w163-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Bu+Umar/data=!4m7!3m6!1s0x2e708ca4db1f7e05:0x73ddc583cacb3e61!8m2!3d-6.9875567!4d110.4360186!16s%2Fg%2F11c70ckzy1!19sChIJBX4f26SMcC4RYT7LyoPF3XM?authuser=0&hl=id&rclk=1,"3,8",(4),Jawa,"2C6P+XCC, Jl. Krakatau", ⋅ Buka Kam pukul 06.00
"Warung Makan ""Lala""",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9LCxYBG2vhL9hfHMW1g7WA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=55.55197&pitch=0&thumbfov=100,https://www.google.com/maps/place/Warung+Makan+%22Lala%22/data=!4m7!3m6!1s0x2e708ca4aff00ea3:0xce08801d343e8496!8m2!3d-6.9890015!4d110.4371206!16s%2Fg%2F11fqlkr8m0!19sChIJow7wr6SMcC4RloQ-NB2ACM4?authuser=0&hl=id&rclk=1,"5,0",(1),Restoran,Jl. Krakatau Raya No.12A, ⋅ Buka Kam pukul 07.30
Warung Makan Wong Semarang Citarum,https://lh5.googleusercontent.com/p/AF1QipP1OTijcnygi4vjqevJORdJDMaaZeBD3atMP3jt=w122-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Wong+Semarang+Citarum/data=!4m7!3m6!1s0x2e70f34df7bc2b71:0x4e5f0b89479904db!8m2!3d-6.970309!4d110.438243!16s%2Fg%2F11g8_391zv!19sChIJcSu8903zcC4R2wSZR4kLX04?authuser=0&hl=id&rclk=1,"5,0",(1),Restoran,Jl. Citarum, ⋅ Buka Kam pukul 08.00
Mr.K Cafe Stadion,https://lh5.googleusercontent.com/p/AF1QipNN3WY8OAnB6WAh8wcrEHGr65CelktKjJ0l7xyx=w122-h92-k-no,https://www.google.com/maps/place/Mr.K+Cafe+Stadion/data=!4m7!3m6!1s0x2e70f4af9867e327:0xb4674030bbcb5e9e!8m2!3d-6.9896824!4d110.4293974!16s%2Fg%2F11b76c4p41!19sChIJJ-NnmK_0cC4Rnl7LuzBAZ7Q?authuser=0&hl=id&rclk=1,"4,5",(3.803),Restoran,Jl. Ki Mangunsarkoro No.15,
