Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
Kedai Mbah Sri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0jYlb1DjZkewq45z-9dJnw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=85.35834&pitch=0&thumbfov=100,https://www.google.com/maps/place/Kedai+Mbah+Sri/data=!4m7!3m6!1s0x2e708d15b0f0f391:0xb2fee088d9bd6681!8m2!3d-7.0074553!4d110.4056537!16s%2Fg%2F11jjpdzl1g!19sChIJkfPwsBWNcC4RgWa92Yjg_rI?authuser=0&hl=id&rclk=1,"4,0",(8),Restoran,Jl. Tumpang XII Jl. Sampangan Baru Gg. IV No.1, ⋅ 20.30 ⋅ Buka Kam pukul 09.00
Pesta Keboen Restoran,https://lh5.googleusercontent.com/p/AF1QipPr4wAlYkqd77W6YTXy-64s3XrcccNR03DogEpt=w122-h92-k-no,https://www.google.com/maps/place/Pesta+Keboen+Restoran/data=!4m7!3m6!1s0x2e708b67ee1c6343:0x90a5f503260f6e5e!8m2!3d-6.9966684!4d110.4153671!16s%2Fg%2F1hf4ddrgd!19sChIJQ2Mc7meLcC4RXm4PJgP1pZA?authuser=0&hl=id&rclk=1,"4,5",(3.458),Indonesia,Jl. Veteran No.29,
Warung Makan Soto Bu Suradi,https://lh5.googleusercontent.com/p/AF1QipNNyJkHtSQI8VWXcXS_JYpIIdkBlAHtKshlEdLx=w80-h142-k-no,https://www.google.com/maps/place/Warung+Makan+Soto+Bu+Suradi/data=!4m7!3m6!1s0x2e708b71445d31c3:0xcc260d6777f7c290!8m2!3d-7.0103468!4d110.4090433!16s%2Fg%2F11ggbnb_nm!19sChIJwzFdRHGLcC4RkML3d2cNJsw?authuser=0&hl=id&rclk=1,"4,7",(19),Jawa,Jl. Cikuray Bar., ⋅ Tutup pukul 22.00
Abu A Resto Makanan Arab,https://lh5.googleusercontent.com/p/AF1QipOGvI5SLeIQg5S-wi1sjUgDW-E0lm393j0_w-Pg=w122-h92-k-no,https://www.google.com/maps/place/Abu+A+Resto+Makanan+Arab/data=!4m7!3m6!1s0x2e708b2aff41831b:0x87027e014109d30!8m2!3d-7.0145676!4d110.3949174!16s%2Fg%2F11d_bgr5t8!19sChIJG4NB_yqLcC4RMJ0QFOAncAg?authuser=0&hl=id&rclk=1,"4,7",(197),Restoran,Jl. Kendeng I No.8, ⋅ Tutup pukul 21.00
Rumah Makan Sederhana Bu Wiwi 02,https://lh5.googleusercontent.com/p/AF1QipNLLi6Is0g_nvvSBCLXolReMoCqw3QoKvsNhp8C=w80-h142-k-no,https://www.google.com/maps/place/Rumah+Makan+Sederhana+Bu+Wiwi+02/data=!4m7!3m6!1s0x2e708b0f0ccd83dd:0xebed7dcda7d533b!8m2!3d-7.0101841!4d110.3919169!16s%2Fg%2F11dyn9sjly!19sChIJ3YPNDA-LcC4RO1N92tzXvg4?authuser=0&hl=id&rclk=1,"3,3",(4),Rumah Makan,"X9QR+WQF, Jalan Menoreh Raya Sampangan Gajah Mungkur", ⋅ Tutup pukul 00.00
Soto Ayam & Ayam Goreng Pak Harto,https://lh5.googleusercontent.com/p/AF1QipN32xApIEJJH8vXnVH4WLcmGJJ0faYVUWsIwOeb=w122-h92-k-no,https://www.google.com/maps/place/Soto+Ayam+%26+Ayam+Goreng+Pak+Harto/data=!4m7!3m6!1s0x2e708b13ca71bb73:0xd2fcaf64be178e32!8m2!3d-7.0042066!4d110.397869!16s%2Fg%2F11b7cgqqt4!19sChIJc7txyhOLcC4RMo4XvmSv_NI?authuser=0&hl=id&rclk=1,"4,5",(1.889),Soto Ayam,Jl. Kelud Raya No.58, ⋅ Tutup pukul 21.00
Koffnes The Bistro,https://lh5.googleusercontent.com/p/AF1QipPdfg_6QgDR0KrxFKDsmeJ9zimpDHIZFWJKJcmh=w163-h92-k-no,https://www.google.com/maps/place/Koffnes+The+Bistro/data=!4m7!3m6!1s0x2e708b139e2a77c7:0xab3ec8d742b0eaf1!8m2!3d-7.0026419!4d110.399591!16s%2Fg%2F11bvv69tmr!19sChIJx3cqnhOLcC4R8eqwQtfIPqs?authuser=0&hl=id&rclk=1,"4,6",(464),Restoran,Jl. Taman Kelud Sel. No.20, ⋅ Tutup pukul 21.30
Rumah Makan Pincuran,https://lh5.googleusercontent.com/p/AF1QipMyXMeWGXQrsKdjbjpAyJNobBkGc0bveMVukyQK=w80-h142-k-no,https://www.google.com/maps/place/Rumah+Makan+Pincuran/data=!4m7!3m6!1s0x2e708b0e7f4a1ceb:0x63bb03bf9c5e0db9!8m2!3d-7.0092661!4d110.3963341!16s%2Fg%2F11fz9yltkx!19sChIJ6xxKfw6LcC4RuQ1enL8Du2M?authuser=0&hl=id&rclk=1,"5,0",(10),Padang,"X9RW+7GW, Jl. Lamongan Raya", ⋅ Tutup pukul 21.00
Angkringan Papandayan,https://lh5.googleusercontent.com/p/AF1QipPX6iYW56loKbsoiRI8B6Alk-V_--cxTAuk_NiQ=w80-h106-k-no,https://www.google.com/maps/place/Angkringan+Papandayan/data=!4m7!3m6!1s0x2e708b1087f47f0d:0xa54264b8e8152503!8m2!3d-7.0099224!4d110.3996312!16s%2Fg%2F11j36q2gh8!19sChIJDX_0hxCLcC4RAyUV6LhkQqU?authuser=0&hl=id&rclk=1,"4,2",(232),Rumah Makan,Jl. Papandayan No.25ad, ⋅ Tutup pukul 01.00
Gigglebox Cafe & Resto,https://lh5.googleusercontent.com/p/AF1QipOLvK_a3xQP1DjZAYgdS0-uH8cuANl5-u3dEIY=w122-h92-k-no,https://www.google.com/maps/place/Gigglebox+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e708b652cb24c97:0x99ee3d4be93c9112!8m2!3d-7.0042165!4d110.4166031!16s%2Fg%2F11g8ljtwsl!19sChIJl0yyLGWLcC4REpE86Us97pk?authuser=0&hl=id&rclk=1,"4,5",(1.166),Masakan Eropa,Jl. Muria No.1, ⋅ Tutup pukul 22.00
Selasih Resto Masakan Indonesia,https://lh5.googleusercontent.com/p/AF1QipO0ho3gTvmeskSIfz6enP6Y8__niLEqLSrN_2I=w122-h92-k-no,https://www.google.com/maps/place/Selasih+Resto+Masakan+Indonesia/data=!4m7!3m6!1s0x2e708b820ad4dfd5:0x6b082b9c8c15c813!8m2!3d-7.0122741!4d110.4161663!16s%2Fg%2F1pzr4qkvp!19sChIJ1d_UCoKLcC4RE8gVjJwrCGs?authuser=0&hl=id&rclk=1,"4,4",(1.968),Hidangan Laut,Jl. Sultan Agung No.81,
Richeese Factory S Parman,https://lh5.googleusercontent.com/p/AF1QipPCKNpdatnXOn9WRzPguCgcWsdztRRhTcH0fHjq=w163-h92-k-no,https://www.google.com/maps/place/Richeese+Factory+S+Parman/data=!4m7!3m6!1s0x2e708b6e4c9314b5:0xb9d0071d645bd852!8m2!3d-7.0046645!4d110.4111972!16s%2Fg%2F11bwh5hpdg!19sChIJtRSTTG6LcC4RUthbZB0H0Lk?authuser=0&hl=id&rclk=1,"4,4",(5.063),Makanan Siap Saji,"Jl. Letnan Jenderal S. Parman No.48, RW.04", ⋅ Tutup pukul 00.00
