Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
Warung Makan Mbak Ti Ngaliyan,https://lh5.googleusercontent.com/p/AF1QipMglddNJKkq5jNoaG1uDsvUBJd_2olj22zwnma8=w92-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Mbak+Ti+Ngaliyan/data=!4m7!3m6!1s0x2e708ac7d05d49f5:0x22b7fb4c061af30b!8m2!3d-6.988997!4d110.3570517!16s%2Fg%2F11f15k2_1r!19sChIJ9Uld0MeKcC4RC_MaBkz7tyI?authuser=0&hl=id&rclk=1,"4,7",(15),Jawa,2964+CR3, ⋅ 21.00 ⋅ Buka Kam pukul 08.00
Rumah Makan Sampurna Mangkang,https://lh5.googleusercontent.com/p/AF1QipP_wHAnaJTDOdhnlUcZPpoh2Evf2KVc1x8eewA=w163-h92-k-no,https://www.google.com/maps/place/Rumah+Makan+Sampurna+Mangkang/data=!4m7!3m6!1s0x2e705fdd9df2e221:0xbec2edda1dacdf7e!8m2!3d-6.9731178!4d110.3059892!16s%2Fg%2F1hm4cz4j4!19sChIJIeLynd1fcC4Rft-sHdrtwr4?authuser=0&hl=id&rclk=1,"4,2",(592),Rumah Makan,"28G4+Q95, Jl. Jend. Urip Sumoharjo",
Rumah makan padang bayangsani,https://lh5.googleusercontent.com/p/AF1QipOxhIwqKpSSNSsJT2CxZv1nG8qQc2BxMfl0CmJQ=w122-h92-k-no,https://www.google.com/maps/place/Rumah+makan+padang+bayangsani/data=!4m7!3m6!1s0x2e708abc2f01acef:0x572d09b6507daa35!8m2!3d-6.9961132!4d110.3482453!16s%2Fg%2F11f3vgk39_!19sChIJ76wBL7yKcC4RNap9ULYJLVc?authuser=0&hl=id&rclk=1,"4,4",(51),Padang,Jl. Prof. Dr. Hamka, ⋅ Tutup pukul 22.00
Warung makan bu sariyem,https://lh5.googleusercontent.com/p/AF1QipO58Fz-ywZZNWuDNlNWm2cs4QP7DswYQE2kN66b=w122-h92-k-no,https://www.google.com/maps/place/Warung+makan+bu+sariyem/data=!4m7!3m6!1s0x2e708abda48aa1b3:0xf7a5f99a9e2b396e!8m2!3d-6.9975709!4d110.3463077!16s%2Fg%2F11d_8r37_5!19sChIJs6GKpL2KcC4Rbjkrnpr5pfc?authuser=0&hl=id&rclk=1,"4,2",(9),Masakan Asia,"282W+XGF, Jl. Raya Ngaliyan Jl. Ps. Ngaliyan", ⋅ Tutup pukul 02.00
Debox Ricebox Ngaliyan,https://lh5.googleusercontent.com/p/AF1QipOOfbVHUX7saCqQUki1EBbubmwlOASRiO_Xj_te=w122-h92-k-no,https://www.google.com/maps/place/Debox+Ricebox+Ngaliyan/data=!4m7!3m6!1s0x2e708ba5613fb641:0xe3877a10819ab1fa!8m2!3d-6.9997639!4d110.3438895!16s%2Fg%2F11kj2k663r!19sChIJQbY_YaWLcC4R-rGagRB6h-M?authuser=0&hl=id&rclk=1,"4,4",(7),Restoran,Jl. Prof. Dr. Hamka, ⋅ Tutup pukul 00.00
Rumah Makan Bu Amin,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H2-3OgmExUdkk-GdDqhASg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=324.92114&pitch=0&thumbfov=100,https://www.google.com/maps/place/Rumah+Makan+Bu+Amin/data=!4m7!3m6!1s0x2e708abdeb65cf83:0x40936e5f6f3bd050!8m2!3d-6.998078!4d110.347385!16s%2Fg%2F1pzr3f71q!19sChIJg89l672KcC4RUNA7b19uk0A?authuser=0&hl=id&rclk=1,"2,0",(1),Restoran,Jl. Wismasari Raya No.12 RT 002/01, ⋅ 21.00 ⋅ Buka Kam pukul 09.00
Spesial Tahu Gimbal & Sate Ayam Pak Yono,https://lh5.googleusercontent.com/p/AF1QipMXohlplPR5Fs5D1StUXxQF4BT2dsg-WZUHkNU=w138-h92-k-no,https://www.google.com/maps/place/Spesial+Tahu+Gimbal+%26+Sate+Ayam+Pak+Yono/data=!4m7!3m6!1s0x2e708b44285270c3:0x7c41234e8350a628!8m2!3d-7.0027757!4d110.3538509!16s%2Fg%2F11jp05npct!19sChIJw3BSKESLcC4RKKZQg04jQXw?authuser=0&hl=id&rclk=1,"4,9",(41),Restoran,, ⋅ Tutup pukul 23.00
nasi goreng putra ngaliyan,https://lh5.googleusercontent.com/p/AF1QipMiSVSnroesdRGAbk39ZhTYaQ5LFjQerimBbNhz=w122-h92-k-no,https://www.google.com/maps/place/nasi+goreng+putra+ngaliyan/data=!4m7!3m6!1s0x2e708b40b06e7e5f:0x7067d1a15068435c!8m2!3d-6.9895346!4d110.3273314!16s%2Fg%2F11h_bh4jyk!19sChIJX35usECLcC4RXENoUKHRZ3A?authuser=0&hl=id&rclk=1,"4,3",(4),Nasi Goreng,Jl. Bukit Beringin Lestari VIII,
Cafe Carsen,https://lh5.googleusercontent.com/p/AF1QipMuIdivMCgxDymZqgsPycfMu-jGGuEKFacrnmVL=w163-h92-k-no,https://www.google.com/maps/place/Cafe+Carsen/data=!4m7!3m6!1s0x2e708ac721b8e9e5:0xe56a2c7fc85d87dc!8m2!3d-6.9924479!4d110.357426!16s%2Fg%2F11dybfhsx9!19sChIJ5em4IceKcC4R3IddyH8sauU?authuser=0&hl=id&rclk=1,"4,4",(543),Kafe,, ⋅ Tutup pukul 22.00
Beburjoan Pasar Ngaliyan ( warmindo),https://lh5.googleusercontent.com/p/AF1QipN4Bhy1qSgC_13cgm76dOCrfZHqYmz8fEXkoXti=w122-h92-k-no,https://www.google.com/maps/place/Beburjoan+Pasar+Ngaliyan+%28+warmindo%29/data=!4m7!3m6!1s0x2e708ba653053d23:0x702e36b1de8fa0bd!8m2!3d-6.9974158!4d110.346609!16s%2Fg%2F11pf0c5lfn!19sChIJIz0FU6aLcC4RvaCP3rE2LnA?authuser=0&hl=id&rclk=1,"4,3",(24),Restoran,Kompleks Parkiran Pasar Ngaliyan,
