Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
"Bubur Ayam, Bubur pangsit, Bubur Ayam geprek, Nasi goreng dan Ayam geprek",https://lh5.googleusercontent.com/p/AF1QipPpkGEVsTIEo47cqakHu3ecEz22jrGEy3b-dQOv=w184-h92-k-no,"https://www.google.com/maps/place/Bubur+Ayam,+Bubur+pangsit,+Bubur+Ayam+geprek,+Nasi+goreng+dan+Ayam+geprek/data=!4m7!3m6!1s0x2e70f52e6fe88c7f:0xd4e25213821b7e43!8m2!3d-6.9671632!4d110.4194073!16s%2Fg%2F11r2p80bgs!19sChIJf4zoby71cC4RQ34bghNS4tQ?authuser=0&hl=id&rclk=1","4,9",(10),Rumah Makan,Jl. Petek Kp. Yahyo No.43,
Nasi Goreng Bu Ali,https://lh5.googleusercontent.com/p/AF1QipPX5srWIKS3Q-i46RZ5nxHcSh_tS4uuM3dfiuti=w122-h92-k-no,https://www.google.com/maps/place/Nasi+Goreng+Bu+Ali/data=!4m7!3m6!1s0x2e70f4ae02172eb5:0xccc8ea15aa661b30!8m2!3d-6.970532!4d110.4148678!16s%2Fg%2F11c4b8htwp!19sChIJtS4XAq70cC4RMBtmqhXqyMw?authuser=0&hl=id&rclk=1,"4,6",(164),Nasi Goreng,Jl. Patriot Sel. No.V No.24, ⋅ 00.00 ⋅ Buka Kam pukul 17.00
Warung Makan dan Oleh- Oleh BAROKAH,https://lh5.googleusercontent.com/p/AF1QipPrd8Yponpz5WBWUr28YR6fugs7rUZkGE6ExNZo=w163-h92-k-no,https://www.google.com/maps/place/Warung+Makan+dan+Oleh-+Oleh+BAROKAH/data=!4m7!3m6!1s0x2e70f3583b51aa17:0x26b8adec8f693189!8m2!3d-6.9642089!4d110.4283286!16s%2Fg%2F11g8761lmx!19sChIJF6pRO1jzcC4RiTFpj-ytuCY?authuser=0&hl=id&rclk=1,"4,0",(35),Rumah Makan,"Komplek Stasiun Tawang, Jalan Taman Tawang No.1, Tanjung Mas", ⋅ 00.00 ⋅ Buka Kam pukul 06.00
Nasi Goreng Om Jepang,https://lh5.googleusercontent.com/p/AF1QipNcnFQyHebcn2cbjzQ9sVlhMQ4HzesEk_Dzfcef=w80-h106-k-no,https://www.google.com/maps/place/Nasi+Goreng+Om+Jepang/data=!4m7!3m6!1s0x2e70f5fc7c490e27:0x4d4c9f687c05468!8m2!3d-6.9707413!4d110.4123623!16s%2Fg%2F11h1v7w2rg!19sChIJJw5JfPz1cC4RaFTAh_bJ1AQ?authuser=0&hl=id&rclk=1,"4,5",(287),Nasi Goreng,"G 4b, Jl. Hasanudin", ⋅ Tutup pukul 01.00
WARUNG MAKAN MBAK MUMUN,https://lh5.googleusercontent.com/p/AF1QipMJwgIYZUPomrJU68jW60JkUhOOaEPJ8TTAku1h=w80-h141-k-no,https://www.google.com/maps/place/WARUNG+MAKAN+MBAK+MUMUN/data=!4m7!3m6!1s0x2e70f49d979a8cf9:0xbb2f76e76cbc4fde!8m2!3d-6.9480006!4d110.4248442!16s%2Fg%2F11fy1kfcxm!19sChIJ-Yyal530cC4R3k-8bOd2L7s?authuser=0&hl=id&rclk=1,"5,0",(1),Jawa,"3C2F+QWX, Jalan coaster , Pelabuhan Tanjung Emas, Tanjungmas, Semarang Utara",
Warung Makan Bu Marikem ꧋ꦮꦫꦸꦁꦩꦏ꧀ꦧꦸꦩꦫꦶꦏꦼꦩ꧀,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-1x.png,https://www.google.com/maps/place/Warung+Makan+Bu+Marikem+%EA%A7%8B%EA%A6%AE%EA%A6%AB%EA%A6%B8%EA%A6%81%EA%A6%A9%EA%A6%8F%EA%A7%80%EA%A6%A7%EA%A6%B8%EA%A6%A9%EA%A6%AB%EA%A6%B6%EA%A6%8F%EA%A6%BC%EA%A6%A9%EA%A7%80/data=!4m7!3m6!1s0x2e70f49d939213bb:0x757cddd9d5821f0a!8m2!3d-6.948371!4d110.425142!16s%2Fg%2F11g9mfcg8s!19sChIJuxOSk530cC4RCh-C1dndfHU?authuser=0&hl=id&rclk=1,,,Jawa,"3C2G+M32, Jalan Coaster, Terminal penumpang Pelabuhan Tanjung Mas, Kelurahan Tanjung, Mas",
Pecel Lele Cak Har,https://lh5.googleusercontent.com/p/AF1QipOJjTnok1aXlXK4SXkAs8bLlX9QwAdM4wj2Qn23=w80-h142-k-no,https://www.google.com/maps/place/Pecel+Lele+Cak+Har/data=!4m7!3m6!1s0x2e70f4b238ce18e5:0xa910ab11bec6f635!8m2!3d-6.9723713!4d110.4125721!16s%2Fg%2F11c6plxfy3!19sChIJ5RjOOLL0cC4RNfbGvhGrEKk?authuser=0&hl=id&rclk=1,"4,4",(111),Pecel Lele,"2CH7+324, Jl. Hasanudin", ⋅ Tutup pukul 02.00
CFC Stasiun Tawang Semarang,https://lh5.googleusercontent.com/p/AF1QipOVnq8NyTaEoLmcgzLp0v68g0CFMgcHUaP-dr3o=w163-h92-k-no,https://www.google.com/maps/place/CFC+Stasiun+Tawang+Semarang/data=!4m7!3m6!1s0x2e70f35822e2f853:0xa325ef927825503b!8m2!3d-6.9641877!4d110.4283534!16s%2Fg%2F11df0qy793!19sChIJU_jiIljzcC4RO1AleJLvJaM?authuser=0&hl=id&rclk=1,"4,1",(135),Makanan Siap Saji,2CPH+88H,
Situs Warmindo & Coffee,https://lh5.googleusercontent.com/p/AF1QipMJHoxjmvMUYl5UJZC92A873_MBiZ2_6u4YCdQB=w80-h106-k-no,https://www.google.com/maps/place/Situs+Warmindo+%26+Coffee/data=!4m7!3m6!1s0x2e70f55bdd3cb4a5:0x5ed8187c53afc31a!8m2!3d-6.9749718!4d110.4047288!16s%2Fg%2F11k9x88fmy!19sChIJpbQ83Vv1cC4RGsOvU3wY2F4?authuser=0&hl=id&rclk=1,"4,8",(8),Rumah Makan,Jl. Surtikanti No.17, ⋅ 00.00 ⋅ Buka Kam pukul 09.00
WARUNG MAKAN MAS NUR ꧋ꦮꦫꦸꦁꦩꦏꦤ꧀ꦩꦱ꧀ꦤꦸꦂ,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-1x.png,https://www.google.com/maps/place/WARUNG+MAKAN+MAS+NUR+%EA%A7%8B%EA%A6%AE%EA%A6%AB%EA%A6%B8%EA%A6%81%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80%EA%A6%A9%EA%A6%B1%EA%A7%80%EA%A6%A4%EA%A6%B8%EA%A6%82/data=!4m7!3m6!1s0x2e70f49da3d4b34d:0x1820520e6101488!8m2!3d-6.947685!4d110.424533!16s%2Fg%2F11fy1kfdf7!19sChIJTbPUo530cC4RiBQQ5iAFggE?authuser=0&hl=id&rclk=1,"5,0",(1),Jawa,"3C2F+WRF, Jalan coaster , Pelabuhan Tanjung Emas, Tanjungmas, Semarang Utara",
