Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
Swieke Arteri / Warung Makan Swoto Taoto,https://lh5.googleusercontent.com/p/AF1QipP0j7dzOnSi0-R458mT8FqCZ9EMkgDBTAxe2jvm=w122-h92-k-no,https://www.google.com/maps/place/Swieke+Arteri+%2F+Warung+Makan+Swoto+Taoto/data=!4m7!3m6!1s0x2e708cb9f41283f1:0x8c36f79fc7b24b1e!8m2!3d-6.9856284!4d110.4442829!16s%2Fg%2F11c61rbn1r!19sChIJ8YMS9LmMcC4RHkuyx5_3Now?authuser=0&hl=id&rclk=1,"4,6",(1.004),Indonesia,Jl. Jolotundo, ⋅ Tutup pukul 21.00
Bebek Goreng Pakde,https://lh5.googleusercontent.com/p/AF1QipOsKzLtyVHtmyLGO0b9DgRVHMPH2w86YFeXmgS0=w164-h92-k-no,https://www.google.com/maps/place/Bebek+Goreng+Pakde/data=!4m7!3m6!1s0x2e708dcad20cd18f:0x3b646f916797ea3f!8m2!3d-7.0007828!4d110.4447992!16s%2Fg%2F11fd0l20cq!19sChIJj9EM0sqNcC4RP-qXZ5FvZDs?authuser=0&hl=id&rclk=1,"5,0",(1),Ayam,XCXV+MWM, ⋅ Tutup pukul 21.00
MIE & NASGOR SASTRO,https://lh5.googleusercontent.com/p/AF1QipPJ-oRacEPGcn0UBTz8ISMQ2P1DEBcCNahXFr5m=w80-h142-k-no,https://www.google.com/maps/place/MIE+%26+NASGOR+SASTRO/data=!4m7!3m6!1s0x2e708dd0d31ac17d:0x5d8953355a4c5135!8m2!3d-6.9940056!4d110.4520087!16s%2Fg%2F11grcb4txg!19sChIJfcEa09CNcC4RNVFMWjVTiV0?authuser=0&hl=id&rclk=1,"5,0",(9),Mi,"2F42+9RR, Jl. Gajah Tim. Dalam I", ⋅ Tutup pukul 01.30
Kedai Keluarga MIE Judes(Mie Level),https://lh5.googleusercontent.com/p/AF1QipNn0hFxYXw32uVnIE9tvizOhdN8IyDjUNyoLpie=w122-h92-k-no,https://www.google.com/maps/place/Kedai+Keluarga+MIE+Judes%28Mie+Level%29/data=!4m7!3m6!1s0x2e708ced42cfedff:0x804df781a9ae6aa0!8m2!3d-7.0035977!4d110.4511009!16s%2Fg%2F11c5wymv73!19sChIJ_-3PQu2McC4RoGquqYH3TYA?authuser=0&hl=id&rclk=1,"4,3",(43),Mi,Jl. Brigjen Sudiarto No.198, ⋅ Tutup pukul 21.00
Mie Kijang,https://lh5.googleusercontent.com/p/AF1QipPlNIm3_DiktEAWYeI3IVOfC2dYABEJ_7oCH86x=w80-h142-k-no,https://www.google.com/maps/place/Mie+Kijang/data=!4m7!3m6!1s0x2e708c94eb2f20f7:0x9d53716be8e1a087!8m2!3d-6.9983249!4d110.4482946!16s%2Fg%2F11dd_wg848!19sChIJ9yAv65SMcC4Rh6Dh6GtxU50?authuser=0&hl=id&rclk=1,"4,6",(33),Mi,Jl. Kijang Selatan No.53, ⋅ Tutup pukul 22.00
"Chiclin, Gayamsari",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6rIibIZDS80onZml4qeEJg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=322.23395&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Chiclin,+Gayamsari/data=!4m7!3m6!1s0x2e708dafe273fc6f:0xcb3512c2391a42ee!8m2!3d-6.9958303!4d110.4438632!16s%2Fg%2F11jp2kyzk3!19sChIJb_xz4q-NcC4R7kIaOcISNcs?authuser=0&hl=id&rclk=1","5,0",(2),Restoran,Jl. Banteng Raya Utara No.39, ⋅ Tutup pukul 21.00
Sate Ayam dan Kambing Madura Pak Amat,https://lh5.googleusercontent.com/p/AF1QipPaLgZeH7RsZVGptfnoZzRv3S-wNbKFQfXbeGFV=w80-h173-k-no,https://www.google.com/maps/place/Sate+Ayam+dan+Kambing+Madura+Pak+Amat/data=!4m7!3m6!1s0x2e708dc2718ae3cf:0x69fca83faef67561!8m2!3d-7.0032596!4d110.4504774!16s%2Fg%2F11qpfmyt2k!19sChIJz-OKccKNcC4RYXX2rj-o_Gk?authuser=0&hl=id&rclk=1,"4,4",(7),Sate,Jl. Brigjen Sudiarto, ⋅ Tutup pukul 22.00
Rumah Makan ANGGA,https://lh5.googleusercontent.com/p/AF1QipNVO8H_13gtmhH9pQ8MnSaXEUgKp5n92XT7bhW2=w122-h92-k-no,https://www.google.com/maps/place/Rumah+Makan+ANGGA/data=!4m7!3m6!1s0x2e708dbe4ce30525:0xd56493706fa6638e!8m2!3d-6.9864427!4d110.4496198!16s%2Fg%2F11fmm12t2f!19sChIJJQXjTL6NcC4RjmOmb3CTZNU?authuser=0&hl=id&rclk=1,"5,0",(1),Restoran,Unnamed Road,
Pondok Makan Sederhana,https://lh5.googleusercontent.com/p/AF1QipPeEOpLZf17IDNCwC_GfBR0iAyXXDKE4LNe5gjc=w122-h92-k-no,https://www.google.com/maps/place/Pondok+Makan+Sederhana/data=!4m7!3m6!1s0x2e708cf2c31da093:0x39d84d953c4d977f!8m2!3d-7.004475!4d110.4517482!16s%2Fg%2F1pzw1fj3y!19sChIJk6Adw_KMcC4Rf5dNPJVN2Dk?authuser=0&hl=id&rclk=1,"4,5",(1.414),Jawa,Jl. Gayamsari IV No.201B, ⋅ Buka Kam pukul 07.00
Soto Ayam Pak Harto,https://lh5.googleusercontent.com/p/AF1QipNi3w7mTaxtcF0TdB_fhdkQS6DPCJwuXGqbfqFw=w80-h142-k-no,https://www.google.com/maps/place/Soto+Ayam+Pak+Harto/data=!4m7!3m6!1s0x2e708cb849bf96bb:0x90457ec85a1165c6!8m2!3d-6.9855843!4d110.4466341!16s%2Fg%2F11g7zdv_q4!19sChIJu5a_SbiMcC4RxmURWsh-RZA?authuser=0&hl=id&rclk=1,"4,6",(552),Soto Ayam,"2C7W+QM6, Jl. Jolotundo", ⋅ Tutup pukul 21.00
